0.8,2,0.05,0.827887862920761,0.834632247686386,0.841248095035553,0.850066840648651,0.861362278461456,0.874643683433533,0.891920447349548,0.912621736526489
0.8,2,0.15,0.78313022851944,0.795195877552032,0.808500945568085,0.823954224586487,0.840976119041443,0.860987067222595,0.883282423019409,0.908860206604004
0.8,2,0.25,0.766615927219391,0.781191408634186,0.797719836235046,0.815628886222839,0.834984660148621,0.857400894165039,0.881631135940552,0.908024787902832
0.8,2,0.35,0.755839169025421,0.772634625434875,0.790809035301208,0.810856699943542,0.832241892814636,0.855374813079834,0.880562543869019,0.90761661529541
0.8,2,0.45,0.74670684337616,0.766024470329285,0.785913348197937,0.807194590568542,0.829803466796875,0.854025363922119,0.879729509353638,0.907121181488037
0.8,2,0.55,0.737498879432678,0.758892416954041,0.781063675880432,0.803680419921875,0.827621936798096,0.852482795715332,0.879024744033813,0.906811952590942
0.8,4,0.05,0.808314174413681,0.816359311342239,0.824735194444656,0.835488945245743,0.848822057247162,0.866433680057526,0.886818528175354,0.910073041915894
0.8,4,0.15,0.773544698953629,0.786347925662994,0.799653828144073,0.81771856546402,0.836404740810394,0.857157588005066,0.881116986274719,0.908036470413208
0.8,4,0.25,0.761137902736664,0.776216566562653,0.792990982532501,0.811487972736359,0.832817912101746,0.855806946754456,0.880455255508423,0.907661437988281
0.8,4,0.35,0.755362689495087,0.77159982919693,0.789405524730682,0.809754014015198,0.830695748329163,0.854121327400208,0.879902124404907,0.907111167907715
0.8,4,0.45,0.749989569187164,0.767431080341339,0.787166476249695,0.807505249977112,0.830074191093445,0.854044675827026,0.879417657852173,0.9068603515625
0.8,4,0.55,0.745422661304474,0.764047980308533,0.784050583839417,0.806054711341858,0.828740954399109,0.853364706039429,0.879282236099243,0.907037734985352
0.8,4,0.65,0.739383816719055,0.759737133979797,0.781360745429993,0.803731322288513,0.827340126037598,0.852173805236816,0.878667831420898,0.906771183013916
0.8,4,0.75,0.729833006858826,0.75292694568634,0.776421904563904,0.800320148468018,0.825291633605957,0.851321220397949,0.878402948379517,0.906548023223877
0.8,6,0.05,0.79770590364933,0.805081278085709,0.816876977682114,0.828167051076889,0.844074577093124,0.862287223339081,0.884959042072296,0.90989100933075
0.8,6,0.15,0.768072158098221,0.779742687940598,0.797222465276718,0.814231932163239,0.834865033626556,0.857142508029938,0.881118416786194,0.908378839492798
0.8,6,0.25,0.758371144533157,0.773994714021683,0.791009038686752,0.811170876026154,0.831121861934662,0.854211866855621,0.880254149436951,0.907669305801392
0.8,6,0.35,0.754368036985397,0.770433843135834,0.789314806461334,0.808044016361237,0.830981075763702,0.853886246681213,0.87949001789093,0.907631635665894
0.8,6,0.45,0.750021874904633,0.767729938030243,0.786639034748077,0.807999193668365,0.829424023628235,0.853317141532898,0.87957501411438,0.907086372375488
0.8,6,0.55,0.74748283624649,0.765981018543243,0.785614669322968,0.806428074836731,0.829401135444641,0.85357940196991,0.879008531570435,0.907356262207031
0.8,6,0.65,0.743952333927155,0.763165771961212,0.783463358879089,0.804876685142517,0.828163504600525,0.852596521377563,0.878882646560669,0.906973838806152
0.8,6,0.75,0.737290024757385,0.758253693580627,0.78018844127655,0.802589058876038,0.827037811279297,0.852013349533081,0.878543853759766,0.906623363494873
0.8,6,0.85,0.723319172859192,0.748129487037659,0.772946834564209,0.798138618469238,0.824055671691895,0.850465536117554,0.877995252609253,0.906420469284058
